record_id,lat,long,common_name,scientific_name,abbreviation,count
67008040,-39.68333333333333,157.26666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008040,-39.68333333333333,157.26666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008040,-39.68333333333333,157.26666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
67008040,-39.68333333333333,157.26666666666668,Cape petrel,Daption capense,DAPCAP,1
67008040,-39.68333333333333,157.26666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
67008040,-39.68333333333333,157.26666666666668,White-headed petrel,Pterodroma lessonii,PTELES,1
67008040,-39.68333333333333,157.26666666666668,Prion (unidentified),Pachyptila sp,PACSP,2
67008041,-39.68333333333333,157.36666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008041,-39.68333333333333,157.36666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008041,-39.68333333333333,157.36666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008041,-39.68333333333333,157.36666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
67008041,-39.68333333333333,157.36666666666667,Cape petrel,Daption capense,DAPCAP,1
67008041,-39.68333333333333,157.36666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,6
67008041,-39.68333333333333,157.36666666666667,White-headed petrel,Pterodroma lessonii,PTELES,4
67008041,-39.68333333333333,157.36666666666667,Prion (unidentified),Pachyptila sp,PACSP,9
67008042,-39.7,157.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008042,-39.7,157.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008042,-39.7,157.56666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008042,-39.7,157.56666666666666,Cape petrel,Daption capense,DAPCAP,1
67008042,-39.7,157.56666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
67008042,-39.7,157.56666666666666,White-headed petrel,Pterodroma lessonii,PTELES,2
67008043,-39.7,157.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008043,-39.7,157.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008043,-39.7,157.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008043,-39.7,157.66666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
67008043,-39.7,157.66666666666666,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
67008043,-39.7,157.66666666666666,Cape petrel,Daption capense,DAPCAP,1
67008043,-39.7,157.66666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,7
67008043,-39.7,157.66666666666666,White-headed petrel,Pterodroma lessonii,PTELES,3
67008044,-39.7,158.01666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008044,-39.7,158.01666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008044,-39.7,158.01666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
67008044,-39.7,158.01666666666668,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
67008044,-39.7,158.01666666666668,Cape petrel,Daption capense,DAPCAP,1
67008044,-39.7,158.01666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,7
67008044,-39.7,158.01666666666668,White-headed petrel,Pterodroma lessonii,PTELES,2
67008045,-39.7,158.35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008045,-39.7,158.35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008045,-39.7,158.35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008045,-39.7,158.35,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
67008045,-39.7,158.35,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,6
67008045,-39.7,158.35,White-headed petrel,Pterodroma lessonii,PTELES,3
67008046,-39.916666666666664,164.4,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
67008046,-39.916666666666664,164.4,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008046,-39.916666666666664,164.4,Cape petrel,Daption capense,DAPCAP,1
67008046,-39.916666666666664,164.4,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
67008046,-39.916666666666664,164.4,White-headed petrel,Pterodroma lessonii,PTELES,1
67008046,-39.916666666666664,164.4,Prion (unidentified),Pachyptila sp,PACSP,4
67008047,-39.916666666666664,164.51666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
67008047,-39.916666666666664,164.51666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008047,-39.916666666666664,164.51666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,4
67008047,-39.916666666666664,164.51666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008047,-39.916666666666664,164.51666666666668,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,1
67008047,-39.916666666666664,164.51666666666668,Cape petrel,Daption capense,DAPCAP,2
67008047,-39.916666666666664,164.51666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
67008047,-39.916666666666664,164.51666666666668,Prion (unidentified),Pachyptila sp,PACSP,3
67008048,-39.916666666666664,164.71666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
67008048,-39.916666666666664,164.71666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008048,-39.916666666666664,164.71666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
67008048,-39.916666666666664,164.71666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008048,-39.916666666666664,164.71666666666667,Cape petrel,Daption capense,DAPCAP,2
67008048,-39.916666666666664,164.71666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
67008049,-39.93333333333333,164.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,5
67008049,-39.93333333333333,164.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008049,-39.93333333333333,164.8,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,5
67008049,-39.93333333333333,164.8,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008049,-39.93333333333333,164.8,Cape petrel,Daption capense,DAPCAP,2
67008049,-39.93333333333333,164.8,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
67008049,-39.93333333333333,164.8,Prion (unidentified),Pachyptila sp,PACSP,6
67008050,-39.93333333333333,164.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008050,-39.93333333333333,164.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,5
67008050,-39.93333333333333,164.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008050,-39.93333333333333,164.91666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,5
67008050,-39.93333333333333,164.91666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008050,-39.93333333333333,164.91666666666666,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
67008050,-39.93333333333333,164.91666666666666,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,1
67008050,-39.93333333333333,164.91666666666666,Cape petrel,Daption capense,DAPCAP,2
67008050,-39.93333333333333,164.91666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
67008050,-39.93333333333333,164.91666666666666,Prion (unidentified),Pachyptila sp,PACSP,26
67008051,-39.93333333333333,165.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008051,-39.93333333333333,165.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,5
67008051,-39.93333333333333,165.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
67008051,-39.93333333333333,165.03333333333333,Southern royal albatross,Diomedea epomophora,DIOEPO,1
67008051,-39.93333333333333,165.03333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,4
67008051,-39.93333333333333,165.03333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008051,-39.93333333333333,165.03333333333333,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
67008051,-39.93333333333333,165.03333333333333,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,1
67008051,-39.93333333333333,165.03333333333333,Cape petrel,Daption capense,DAPCAP,2
67008051,-39.93333333333333,165.03333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
67008051,-39.93333333333333,165.03333333333333,Prion (unidentified),Pachyptila sp,PACSP,100
67008052,-39.93333333333333,165.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008052,-39.93333333333333,165.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
67008052,-39.93333333333333,165.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
67008052,-39.93333333333333,165.15,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,5
67008052,-39.93333333333333,165.15,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008052,-39.93333333333333,165.15,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
67008052,-39.93333333333333,165.15,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,1
67008052,-39.93333333333333,165.15,Cape petrel,Daption capense,DAPCAP,2
67008052,-39.93333333333333,165.15,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
67008052,-39.93333333333333,165.15,Prion (unidentified),Pachyptila sp,PACSP,50
67008053,-39.96666666666667,165.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008053,-39.96666666666667,165.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,6
67008053,-39.96666666666667,165.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008053,-39.96666666666667,165.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
67008053,-39.96666666666667,165.56666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
67008053,-39.96666666666667,165.56666666666666,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,2
67008053,-39.96666666666667,165.56666666666666,Cape petrel,Daption capense,DAPCAP,2
67008053,-39.96666666666667,165.56666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
67008053,-39.96666666666667,165.56666666666666,Prion (unidentified),Pachyptila sp,PACSP,50
67008054,-39.96666666666667,165.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008054,-39.96666666666667,165.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,8
67008054,-39.96666666666667,165.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
67008054,-39.96666666666667,165.66666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
67008054,-39.96666666666667,165.66666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,4
67008054,-39.96666666666667,165.66666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008054,-39.96666666666667,165.66666666666666,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,2
67008054,-39.96666666666667,165.66666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
67008054,-39.96666666666667,165.66666666666666,White-headed petrel,Pterodroma lessonii,PTELES,1
67008054,-39.96666666666667,165.66666666666666,Prion (unidentified),Pachyptila sp,PACSP,50
67008055,-39.983333333333334,165.78333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
67008055,-39.983333333333334,165.78333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,8
67008055,-39.983333333333334,165.78333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
67008055,-39.983333333333334,165.78333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
67008055,-39.983333333333334,165.78333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,6
67008055,-39.983333333333334,165.78333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
67008055,-39.983333333333334,165.78333333333333,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,2
67008055,-39.983333333333334,165.78333333333333,Cape petrel,Daption capense,DAPCAP,3
67008055,-39.983333333333334,165.78333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
